_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
278,2001,Central,Medical treatment,Yes,No,Yes,No,Yes,No,No,53,0,0,59,2,61
279,2001,Central,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,1,0,0,1,0,1
280,2001,Central,Medical treatment,Yes,No,Yes,Yes,No,No,No,2,0,0,2,1,3
281,2001,Central,Medical treatment,Yes,Yes,No,No,No,No,No,32,0,0,39,1,40
282,2001,Central,Medical treatment,Yes,Yes,No,No,No,No,Yes,2,0,0,2,0,2
283,2001,Central,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,2,0,2
284,2001,Central,Medical treatment,Yes,Yes,No,No,Yes,No,No,3,0,0,3,0,3
285,2001,Central,Medical treatment,Yes,Yes,No,Yes,No,No,No,17,0,0,23,4,27
286,2001,Central,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,1,0,0,1,0,1
287,2001,Central,Medical treatment,Yes,Yes,Yes,No,No,No,No,9,0,0,11,3,14
288,2001,Central,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,5,0,5
289,2001,Central,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,3,0,0,3,1,4
290,2001,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,38,0,0,49,6,55
291,2001,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,2,0,0,3,0,3
292,2001,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,5,0,0,6,0,6
293,2001,Central,Minor injury,No,No,No,No,No,No,No,2,0,0,0,2,2
294,2001,Central,Minor injury,No,Yes,No,No,No,No,No,29,0,0,0,33,33
295,2001,Central,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,3,3
296,2001,Central,Minor injury,No,Yes,No,No,No,Yes,No,1,0,0,0,1,1
297,2001,Central,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
298,2001,Central,Minor injury,No,Yes,No,Yes,No,No,No,2,0,0,0,2,2
299,2001,Central,Minor injury,No,Yes,Yes,No,No,No,No,10,0,0,0,10,10
300,2001,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,15,0,0,0,20,20
301,2001,Central,Minor injury,Yes,No,No,No,No,No,No,57,0,0,0,65,65
302,2001,Central,Minor injury,Yes,No,No,No,No,No,Yes,2,0,0,0,2,2
303,2001,Central,Minor injury,Yes,No,No,No,No,Yes,No,3,0,0,0,5,5
304,2001,Central,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,3,3
305,2001,Central,Minor injury,Yes,No,No,No,Yes,Yes,No,1,0,0,0,2,2
306,2001,Central,Minor injury,Yes,No,No,Yes,No,No,No,12,0,0,0,13,13
307,2001,Central,Minor injury,Yes,No,Yes,No,No,No,No,18,0,0,0,19,19
308,2001,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
309,2001,Central,Minor injury,Yes,No,Yes,No,No,Yes,No,1,0,0,0,1,1
310,2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,29,0,0,0,33,33
311,2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,3,3
312,2001,Central,Minor injury,Yes,No,Yes,Yes,Yes,No,No,3,0,0,0,3,3
313,2001,Central,Minor injury,Yes,Yes,No,No,No,No,No,18,0,0,0,21,21
314,2001,Central,Minor injury,Yes,Yes,No,No,No,No,Yes,3,0,0,0,3,3
315,2001,Central,Minor injury,Yes,Yes,No,No,No,Yes,No,2,0,0,0,2,2
316,2001,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,1,0,0,0,1,1
317,2001,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,10,0,0,0,14,14
318,2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,6,0,0,0,6,6
319,2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,2,2
320,2001,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,No,13,0,0,0,14,14
321,2001,Central,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
322,2001,Central,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
323,2001,Central,Property damage only,No,No,No,No,No,No,No,21,0,0,0,0,0
324,2001,Central,Property damage only,No,Yes,No,No,No,No,No,56,0,0,0,0,0
325,2001,Central,Property damage only,No,Yes,No,No,No,No,Yes,3,0,0,0,0,0
326,2001,Central,Property damage only,No,Yes,No,No,No,Yes,No,1,0,0,0,0,0
327,2001,Central,Property damage only,No,Yes,No,No,Yes,No,No,2,0,0,0,0,0
328,2001,Central,Property damage only,No,Yes,No,Yes,No,No,No,19,0,0,0,0,0
329,2001,Central,Property damage only,No,Yes,Yes,No,No,No,No,27,0,0,0,0,0
330,2001,Central,Property damage only,No,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
331,2001,Central,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
332,2001,Central,Property damage only,No,Yes,Yes,No,Yes,No,No,35,0,0,0,0,0
333,2001,Central,Property damage only,No,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
334,2001,Central,Property damage only,No,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,0
335,2001,Central,Property damage only,No,Yes,Yes,Yes,Yes,No,No,4,0,0,0,0,0
336,2001,Central,Property damage only,Yes,No,No,No,No,No,No,182,0,0,0,0,0
337,2001,Central,Property damage only,Yes,No,No,No,No,No,Yes,6,0,0,0,0,0
338,2001,Central,Property damage only,Yes,No,No,No,No,Yes,No,8,0,0,0,0,0
339,2001,Central,Property damage only,Yes,No,No,No,Yes,No,No,5,0,0,0,0,0
340,2001,Central,Property damage only,Yes,No,No,Yes,No,No,No,40,0,0,0,0,0
341,2001,Central,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
342,2001,Central,Property damage only,Yes,No,No,Yes,No,Yes,No,4,0,0,0,0,0
343,2001,Central,Property damage only,Yes,No,No,Yes,Yes,No,No,1,0,0,0,0,0
344,2001,Central,Property damage only,Yes,No,Yes,No,No,No,No,52,0,0,0,0,0
345,2001,Central,Property damage only,Yes,No,Yes,No,No,No,Yes,14,0,0,0,0,0
346,2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,No,4,0,0,0,0,0
347,2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,Yes,1,0,0,0,0,0
348,2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,No,116,0,0,0,0,0
349,2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,0,0
350,2001,Central,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
351,2001,Central,Property damage only,Yes,No,Yes,Yes,No,No,No,4,0,0,0,0,0
352,2001,Central,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
353,2001,Central,Property damage only,Yes,No,Yes,Yes,Yes,No,No,10,0,0,0,0,0
354,2001,Central,Property damage only,Yes,Yes,No,No,No,No,No,55,0,0,0,0,0
355,2001,Central,Property damage only,Yes,Yes,No,No,No,No,Yes,4,0,0,0,0,0
356,2001,Central,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
357,2001,Central,Property damage only,Yes,Yes,No,No,Yes,No,No,2,0,0,0,0,0
358,2001,Central,Property damage only,Yes,Yes,No,Yes,No,No,No,27,0,0,0,0,0
359,2001,Central,Property damage only,Yes,Yes,Yes,No,No,No,No,29,0,0,0,0,0
360,2001,Central,Property damage only,Yes,Yes,Yes,No,No,Yes,No,2,0,0,0,0,0
361,2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,No,No,59,0,0,0,0,0
362,2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
363,2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
364,2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,0,0
365,2001,Central,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,7,0,0,0,0,0
366,2001,Far Northern,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
367,2001,Far Northern,Fatal,No,Yes,Yes,No,No,No,Yes,1,1,0,0,0,1
368,2001,Far Northern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,4,0,0,5
369,2001,Far Northern,Fatal,Yes,No,No,No,No,No,No,7,8,4,0,0,12
370,2001,Far Northern,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
371,2001,Far Northern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
372,2001,Far Northern,Fatal,Yes,No,No,Yes,No,No,No,4,4,5,1,0,10
373,2001,Far Northern,Fatal,Yes,No,No,Yes,No,Yes,No,1,4,2,0,0,6
374,2001,Far Northern,Fatal,Yes,No,Yes,No,No,No,No,1,1,0,0,0,1
375,2001,Far Northern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
376,2001,Far Northern,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,1,0,0,2
377,2001,Far Northern,Fatal,Yes,No,Yes,No,Yes,No,No,2,3,0,2,0,5
378,2001,Far Northern,Fatal,Yes,Yes,No,No,No,No,No,1,1,2,0,0,3
379,2001,Far Northern,Hospitalisation,No,No,No,No,No,No,No,4,0,4,0,0,4
380,2001,Far Northern,Hospitalisation,No,Yes,No,No,No,No,No,34,0,35,5,8,48
381,2001,Far Northern,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,3,1,0,4
382,2001,Far Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,1,0,4
383,2001,Far Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,4,0,6,0,0,6
384,2001,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,6,0,6,1,0,7
385,2001,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,1,0,1,0,0,1
386,2001,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,7,0,9,1,0,10
387,2001,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,0,1,2
388,2001,Far Northern,Hospitalisation,Yes,No,No,No,No,No,No,93,0,108,9,5,122
389,2001,Far Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,5,0,11,0,0,11
390,2001,Far Northern,Hospitalisation,Yes,No,No,No,No,Yes,No,9,0,15,18,1,34
391,2001,Far Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,6,0,6,1,1,8
392,2001,Far Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,15,0,17,2,3,22
393,2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,19,0,27,6,1,34
394,2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,8,0,15,2,2,19
395,2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,2,0,4,0,0,4
396,2001,Far Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,18,0,18,0,2,20
397,2001,Far Northern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,1,0,1,1,0,2
398,2001,Far Northern,Hospitalisation,Yes,No,Yes,Yes,No,Yes,No,1,0,1,2,0,3
399,2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,16,0,30,1,0,31
400,2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,1,0,1,0,0,1
401,2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,Yes,No,4,0,5,0,3,8
402,2001,Far Northern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,1,0,1,0,0,1
403,2001,Far Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,9,0,13,3,0,16
404,2001,Far Northern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
405,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,6,0,8,1,1,10
406,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
407,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
408,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,7,0,9,2,0,11
409,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,1,0,0,1
410,2001,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
411,2001,Far Northern,Medical treatment,No,No,No,No,No,No,No,6,0,0,6,0,6
412,2001,Far Northern,Medical treatment,No,Yes,No,No,No,No,No,35,0,0,38,0,38
413,2001,Far Northern,Medical treatment,No,Yes,No,No,No,No,Yes,2,0,0,3,0,3
414,2001,Far Northern,Medical treatment,No,Yes,No,No,No,Yes,No,4,0,0,4,0,4
415,2001,Far Northern,Medical treatment,No,Yes,No,No,Yes,No,No,1,0,0,1,0,1
416,2001,Far Northern,Medical treatment,No,Yes,No,Yes,No,No,No,5,0,0,5,0,5
417,2001,Far Northern,Medical treatment,No,Yes,Yes,No,No,No,No,7,0,0,13,4,17
418,2001,Far Northern,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
419,2001,Far Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,13,0,0,15,0,15
420,2001,Far Northern,Medical treatment,Yes,No,No,No,No,No,No,73,0,0,89,4,93
421,2001,Far Northern,Medical treatment,Yes,No,No,No,No,No,Yes,6,0,0,6,0,6
422,2001,Far Northern,Medical treatment,Yes,No,No,No,No,Yes,No,3,0,0,5,0,5
423,2001,Far Northern,Medical treatment,Yes,No,No,No,Yes,No,No,2,0,0,2,0,2
424,2001,Far Northern,Medical treatment,Yes,No,No,Yes,No,No,No,20,0,0,21,0,21
425,2001,Far Northern,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,2,0,2
426,2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,No,11,0,0,12,2,14
427,2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,3,0,0,4,0,4
428,2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,Yes,No,1,0,0,1,0,1
429,2001,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,21,0,0,26,1,27
430,2001,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,1,0,0,1,0,1
431,2001,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,No,18,0,0,20,2,22
432,2001,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,3,0,3
433,2001,Far Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,1,0,0,1,0,1
434,2001,Far Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,4,0,0,4,0,4
435,2001,Far Northern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,2,0,0,3,0,3
436,2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,5,0,0,5,1,6
437,2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,5,1,6
438,2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,14,0,0,19,1,20
439,2001,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,2,0,0,2,0,2
440,2001,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,3,2,5
441,2001,Far Northern,Minor injury,No,No,No,No,No,No,No,1,0,0,0,1,1
442,2001,Far Northern,Minor injury,No,Yes,No,No,No,No,No,25,0,0,0,28,28
443,2001,Far Northern,Minor injury,No,Yes,No,No,No,Yes,No,3,0,0,0,3,3
444,2001,Far Northern,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
445,2001,Far Northern,Minor injury,No,Yes,No,Yes,No,No,No,3,0,0,0,5,5
446,2001,Far Northern,Minor injury,No,Yes,Yes,No,No,No,No,4,0,0,0,5,5
447,2001,Far Northern,Minor injury,No,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
448,2001,Far Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,9,0,0,0,9,9
449,2001,Far Northern,Minor injury,Yes,No,No,No,No,No,No,39,0,0,0,42,42
450,2001,Far Northern,Minor injury,Yes,No,No,No,No,No,Yes,5,0,0,0,6,6
451,2001,Far Northern,Minor injury,Yes,No,No,No,No,Yes,No,4,0,0,0,4,4
452,2001,Far Northern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,3,3
453,2001,Far Northern,Minor injury,Yes,No,No,Yes,No,No,No,11,0,0,0,12,12
454,2001,Far Northern,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
455,2001,Far Northern,Minor injury,Yes,No,No,Yes,No,Yes,No,1,0,0,0,1,1
456,2001,Far Northern,Minor injury,Yes,No,Yes,No,No,No,No,7,0,0,0,7,7
457,2001,Far Northern,Minor injury,Yes,No,Yes,No,No,No,Yes,3,0,0,0,5,5
458,2001,Far Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,12,0,0,0,16,16
459,2001,Far Northern,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
460,2001,Far Northern,Minor injury,Yes,Yes,No,No,No,No,No,12,0,0,0,17,17
461,2001,Far Northern,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,1,1
462,2001,Far Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
463,2001,Far Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,6,0,0,0,6,6
464,2001,Far Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,7,0,0,0,11,11
465,2001,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,3,0,0,0,6,6
466,2001,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,1,1
467,2001,Far Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,2,2
468,2001,Far Northern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,2,2
469,2001,Far Northern,Property damage only,No,No,No,No,No,No,No,3,0,0,0,0,0
470,2001,Far Northern,Property damage only,No,Yes,No,No,No,No,No,45,0,0,0,0,0
471,2001,Far Northern,Property damage only,No,Yes,No,No,No,No,Yes,1,0,0,0,0,0
472,2001,Far Northern,Property damage only,No,Yes,No,No,No,Yes,No,10,0,0,0,0,0
473,2001,Far Northern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
474,2001,Far Northern,Property damage only,No,Yes,No,Yes,No,No,No,14,0,0,0,0,0
475,2001,Far Northern,Property damage only,No,Yes,Yes,No,No,No,No,12,0,0,0,0,0
476,2001,Far Northern,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
477,2001,Far Northern,Property damage only,No,Yes,Yes,No,Yes,No,No,21,0,0,0,0,0
478,2001,Far Northern,Property damage only,No,Yes,Yes,Yes,No,No,No,1,0,0,0,0,0
479,2001,Far Northern,Property damage only,Yes,No,No,No,No,No,No,113,0,0,0,0,0
480,2001,Far Northern,Property damage only,Yes,No,No,No,No,No,Yes,11,0,0,0,0,0
481,2001,Far Northern,Property damage only,Yes,No,No,No,No,Yes,No,14,0,0,0,0,0
482,2001,Far Northern,Property damage only,Yes,No,No,No,Yes,No,No,7,0,0,0,0,0
483,2001,Far Northern,Property damage only,Yes,No,No,Yes,No,No,No,25,0,0,0,0,0
484,2001,Far Northern,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
485,2001,Far Northern,Property damage only,Yes,No,No,Yes,No,Yes,No,5,0,0,0,0,0
486,2001,Far Northern,Property damage only,Yes,No,No,Yes,Yes,No,No,3,0,0,0,0,0
487,2001,Far Northern,Property damage only,Yes,No,Yes,No,No,No,No,47,0,0,0,0,0
488,2001,Far Northern,Property damage only,Yes,No,Yes,No,No,No,Yes,10,0,0,0,0,0
489,2001,Far Northern,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
490,2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,No,No,61,0,0,0,0,0
491,2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,3,0,0,0,0,0
492,2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
493,2001,Far Northern,Property damage only,Yes,No,Yes,Yes,No,No,No,5,0,0,0,0,0
494,2001,Far Northern,Property damage only,Yes,No,Yes,Yes,No,Yes,No,2,0,0,0,0,0
495,2001,Far Northern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,6,0,0,0,0,0
496,2001,Far Northern,Property damage only,Yes,Yes,No,No,No,No,No,40,0,0,0,0,0
497,2001,Far Northern,Property damage only,Yes,Yes,No,No,No,No,Yes,3,0,0,0,0,0
498,2001,Far Northern,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
499,2001,Far Northern,Property damage only,Yes,Yes,No,No,Yes,No,No,2,0,0,0,0,0
500,2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,No,21,0,0,0,0,0
501,2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
502,2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
503,2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,No,16,0,0,0,0,0
504,2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
505,2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
506,2001,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,32,0,0,0,0,0
507,2001,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,0,0,0
508,2001,Far Northern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,0,0
509,2001,Far Northern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,0,0,0
510,2001,North Coast,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
511,2001,North Coast,Fatal,No,Yes,No,No,No,No,No,5,5,0,1,0,6
512,2001,North Coast,Fatal,No,Yes,No,Yes,No,No,No,4,4,0,2,0,6
513,2001,North Coast,Fatal,Yes,No,No,No,No,No,No,16,16,2,0,0,18
514,2001,North Coast,Fatal,Yes,No,No,No,No,Yes,No,1,1,1,0,0,2
515,2001,North Coast,Fatal,Yes,No,No,No,Yes,No,No,2,2,0,0,0,2
516,2001,North Coast,Fatal,Yes,No,No,Yes,No,No,No,7,9,6,1,0,16
517,2001,North Coast,Fatal,Yes,No,No,Yes,No,Yes,No,1,1,2,0,0,3
518,2001,North Coast,Fatal,Yes,No,Yes,No,No,No,No,3,3,5,3,0,11
519,2001,North Coast,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,1,0,0,2
520,2001,North Coast,Fatal,Yes,No,Yes,No,Yes,No,No,10,11,3,3,0,17
521,2001,North Coast,Fatal,Yes,No,Yes,Yes,No,Yes,No,1,1,0,0,0,1
522,2001,North Coast,Fatal,Yes,Yes,No,No,No,No,No,3,3,0,0,1,4
523,2001,North Coast,Fatal,Yes,Yes,No,Yes,No,No,No,4,5,5,1,0,11
524,2001,North Coast,Fatal,Yes,Yes,Yes,No,No,No,No,2,2,2,0,0,4
525,2001,North Coast,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,3,0,2,6
526,2001,North Coast,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,3,1,0,5
527,2001,North Coast,Fatal,Yes,Yes,Yes,Yes,No,No,No,1,1,0,0,0,1
528,2001,North Coast,Fatal,Yes,Yes,Yes,Yes,Yes,No,No,1,1,0,0,1,2
529,2001,North Coast,Hospitalisation,No,No,No,No,No,No,No,8,0,9,0,0,9
530,2001,North Coast,Hospitalisation,No,Yes,No,No,No,No,No,85,0,101,5,3,109
531,2001,North Coast,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,4,1,0,5
532,2001,North Coast,Hospitalisation,No,Yes,No,No,Yes,No,No,1,0,1,0,0,1
533,2001,North Coast,Hospitalisation,No,Yes,No,Yes,No,No,No,16,0,19,2,1,22
534,2001,North Coast,Hospitalisation,No,Yes,No,Yes,No,Yes,No,2,0,3,1,0,4
535,2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,No,No,18,0,26,2,2,30
536,2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,8,0,0,8
537,2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,2,0,0,2
538,2001,North Coast,Hospitalisation,No,Yes,Yes,No,Yes,No,No,32,0,42,9,4,55
539,2001,North Coast,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,3,0,0,3
540,2001,North Coast,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,2,0,1,3
541,2001,North Coast,Hospitalisation,Yes,No,No,No,No,No,No,184,0,216,16,12,244
542,2001,North Coast,Hospitalisation,Yes,No,No,No,No,No,Yes,15,0,19,1,1,21
543,2001,North Coast,Hospitalisation,Yes,No,No,No,No,Yes,No,4,0,4,1,0,5
544,2001,North Coast,Hospitalisation,Yes,No,No,No,Yes,No,No,14,0,15,0,1,16
545,2001,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,No,54,0,65,9,2,76
546,2001,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
547,2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,No,55,0,68,5,3,76
548,2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,Yes,12,0,18,3,1,22
549,2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,Yes,No,4,0,6,1,1,8
550,2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,No,69,0,84,10,7,101
551,2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,2,0,5,0,0,5
552,2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,Yes,No,1,0,1,1,0,2
553,2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,No,No,No,4,0,7,1,0,8
554,2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,1,0,0,1
555,2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,4,0,7,0,0,7
556,2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,No,38,0,50,9,1,60
557,2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,Yes,3,0,9,0,0,9
558,2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,Yes,No,5,0,5,1,0,6
559,2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,No,34,0,45,12,3,60
560,2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,1,0,2,0,0,2
561,2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,Yes,No,1,0,1,4,1,6
562,2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,2,0,3,0,1,4
563,2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,No,17,0,24,9,1,34
564,2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,1,0,6,1,0,7
